onset	duration	eventnumber	condition	conditionlabel	istarget	presentationnumber	sequencenumber	stimC	stimL	stimR	streamnumber	stimnameL	stimnameR	stimnameC	response	rt	correct	time_stimon	time_stimoff	stimdur
453503	100	1836	3	left+right	0	108	10	-1	25	34	9	fish_2_lower_it	face_5_upper	NaN	0	0	0	439.543110516679	439.643094108265	0.0999835915863514
453703	100	1837	3	left+right	0	109	10	-1	24	4	9	fish_1_lower	stim005_animate_bird_1.png	NaN	0	0	0	439.74310037418	439.843088354392	0.0999879802111536
453903	100	1838	3	left+right	0	110	10	-1	21	17	9	stim022_inanimate_tools_2.png	stim018_inanimate_tree_2.png	NaN	0	0	0	439.943094132643	440.043108688085	0.100014555442613
454103	100	1839	3	left+right	0	111	10	-1	23	32	9	stim024_inanimate_tools_4.png	face_3_lower	NaN	0	0	0	440.143104226387	440.243087086594	0.099982860207092
454303	100	1840	3	left+right	0	112	10	-1	13	4	9	stim014_inanimate_boats_2.png	stim005_animate_bird_1.png	NaN	0	0	0	440.343117733428	440.443113271729	0.0999955383013003
454503	100	1841	3	left+right	0	113	10	-1	39	32	9	boat_7_upper_it	face_3_lower	NaN	0	0	0	440.543128314777	440.643104348273	0.0999760334962048
454703	100	1842	3	left+right	0	114	10	-1	28	25	9	bird_2_lower	fish_2_lower_it	NaN	0	0	0	440.743126461806	440.843121756276	0.0999952944694087
454903	100	1843	3	left+right	0	115	10	-1	7	11	9	stim008_animate_bird_4.png	stim012_animate_face_4.png	NaN	0	0	0	440.943131435546	441.043129899539	0.0999984639929608
455103	100	1844	3	left+right	0	116	10	-1	23	16	9	stim024_inanimate_tools_4.png	stim017_inanimate_tree_1.png	NaN	0	0	0	441.143138359708	441.243135117053	0.0999967573443428
455303	100	1845	3	left+right	0	117	10	-1	38	17	9	boat_6_upper	stim018_inanimate_tree_2.png	NaN	0	0	0	441.343131874397	441.443141066004	0.100009191606659
455503	100	1846	3	left+right	0	118	10	-1	31	9	9	bird_5_upper_it	stim010_animate_face_2.png	NaN	0	0	0	441.543145625212	441.643148965435	0.100003340223338
455703	100	1847	3	left+right	0	119	10	-1	8	5	9	stim009_animate_face_1.png	stim006_animate_bird_2.png	NaN	0	0	0	441.743157669436	441.843152963906	0.0999952944694087
455903	100	1848	3	left+right	0	120	10	-1	19	32	9	stim020_inanimate_tree_4.png	face_3_lower	NaN	0	0	0	441.943160205032	442.043160863337	0.100000658305362
456103	100	1849	3	left+right	0	121	10	-1	37	5	9	boat_5_lower_it	stim006_animate_bird_2.png	NaN	0	0	0	442.143182489206	442.243153158925	0.0999706697184592
456303	100	1850	3	left+right	0	122	10	-1	41	2	9	tree_6_lower_it	stim003_animate_fish_3.png	NaN	0	0	0	442.343156255316	442.443174224114	0.100017968798056
456503	100	1851	3	left+right	0	123	10	-1	22	17	9	stim023_inanimate_tools_3.png	stim018_inanimate_tree_2.png	NaN	0	0	0	442.543175369967	442.643173834018	0.0999984640511684
456703	100	1852	3	left+right	0	124	10	-1	28	1	9	bird_2_lower	stim002_animate_fish_2.png	NaN	0	0	0	442.743187901797	442.843184902915	0.0999970011180267
456903	100	1853	3	left+right	0	125	10	-1	36	22	9	boat_4_lower	stim023_inanimate_tools_3.png	NaN	0	0	0	442.943182147923	443.043185000482	0.100002852559555
457103	100	1854	3	left+right	0	126	10	-1	27	38	9	fish_4_upper_it	boat_6_upper	NaN	0	0	0	443.143186633999	443.243212892266	0.100026258267462
457303	100	1855	3	left+right	0	127	10	-1	8	18	9	stim009_animate_face_1.png	stim019_inanimate_tree_3.png	NaN	0	0	0	443.343195264868	443.443211039295	0.100015774427447
457503	100	1856	3	left+right	0	128	10	-1	47	17	9	tool_9_upper_it	stim018_inanimate_tree_2.png	NaN	0	0	0	443.543198775733	443.64319943398	0.100000658247154
457703	100	1857	3	left+right	0	129	10	-1	45	32	9	tool_7_lower_it	face_3_lower	NaN	0	0	0	443.743209600856	443.843216354377	0.100006753520574
457903	100	1858	3	left+right	0	130	10	-1	35	6	9	face_6_upper_it	stim007_animate_bird_3.png	NaN	0	0	0	443.943205797405	444.043210356671	0.100004559266381
458103	100	1859	3	left+right	NaN	131	10	-1	47	1	9	tool_9_upper_it	stim002_animate_fish_2.png	NaN	0	0	0	444.14321320923	444.243219231314	0.100006022083107
458303	100	1860	3	left+right	0	132	10	-1	2	33	9	stim003_animate_fish_3.png	face_4_lower_it	NaN	0	0	0	444.343219889619	444.443221523135	0.100001633516513
458503	100	1861	3	left+right	0	133	10	-1	21	4	9	stim022_inanimate_tools_2.png	stim005_animate_bird_1.png	NaN	0	0	0	444.54323144618	444.643240394013	0.100008947832976
458703	100	1862	3	left+right	0	134	10	-1	7	7	9	stim008_animate_bird_4.png	stim008_animate_bird_4.png	NaN	0	0	0	444.74324105226	444.843456262897	0.100215210637543
458903	100	1863	3	left+right	0	135	10	-1	42	40	9	tree_7_upper	tree_5_lower	NaN	0	0	0	444.943226521253	445.043234249984	0.100007728731725
459103	100	1864	3	left+right	0	136	10	-1	10	28	9	stim011_animate_face_3.png	bird_2_lower	NaN	0	0	0	445.143240028294	445.243251901818	0.100011873524636
459303	100	1865	3	left+right	0	137	10	-1	23	40	9	stim024_inanimate_tools_4.png	tree_5_lower	NaN	0	0	0	445.343255729589	445.443260776461	0.100005046871956
459503	100	1866	3	left+right	0	138	10	-1	11	44	9	stim012_animate_face_4.png	tool_6_lower	NaN	0	0	0	445.54326265381	445.643257704447	0.0999950506375171
459703	100	1867	3	left+right	0	139	10	-1	8	30	9	stim009_animate_face_1.png	bird_4_upper	NaN	0	0	0	445.743267139886	445.843265116273	0.0999979763873853
459903	100	1868	3	left+right	0	140	10	-1	24	18	9	fish_1_lower	stim019_inanimate_tree_3.png	NaN	0	0	0	445.943264799309	446.043260581384	0.0999957820749842
460103	100	1869	3	left+right	0	141	10	-1	4	14	9	stim005_animate_bird_1.png	stim015_inanimate_boats_3.png	NaN	0	0	0	446.143254900642	446.243261166557	0.100006265914999
460303	100	1870	3	left+right	0	142	10	-1	2	2	9	stim003_animate_fish_3.png	stim003_animate_fish_3.png	NaN	0	0	0	446.343282548652	446.443260532629	0.0999779839767143
460503	100	1871	3	left+right	0	143	10	-1	5	10	9	stim006_animate_bird_2.png	stim011_animate_face_3.png	NaN	0	0	0	446.543242905231	446.643288424471	0.100045519240666
460703	100	1872	3	left+right	0	144	10	-1	20	16	9	stim021_inanimate_tools_1.png	stim017_inanimate_tree_1.png	NaN	0	0	0	446.743284694152	446.843282914371	0.0999982202192768
460903	100	1873	3	left+right	0	145	10	-1	38	23	9	boat_6_upper	stim024_inanimate_tools_4.png	NaN	0	0	0	446.943300639337	447.043293008057	0.0999923687195405
461103	100	1874	3	left+right	0	146	10	-1	7	35	9	stim008_animate_bird_4.png	face_6_upper_it	NaN	0	0	0	447.143318534945	447.243310416059	0.0999918811139651
461303	100	1875	3	left+right	0	147	10	-1	1	9	9	stim002_animate_fish_2.png	stim010_animate_face_2.png	NaN	0	0	0	447.343299127708	447.44330124883	0.100002121122088
461503	100	1876	3	left+right	0	148	10	-1	8	35	9	stim009_animate_face_1.png	face_6_upper_it	NaN	0	0	0	447.543307514745	447.643309148261	0.100001633516513
461703	100	1877	3	left+right	0	149	10	-1	18	42	9	stim019_inanimate_tree_3.png	tree_7_upper	NaN	0	0	0	447.743315901782	447.843318266736	0.10000236495398
461903	100	1878	3	left+right	0	150	10	-1	41	15	9	tree_6_lower_it	stim016_inanimate_boats_4.png	NaN	0	0	0	447.943323313608	448.043318120472	0.0999948068638332
462103	100	1879	3	left+right	0	151	10	-1	13	34	9	stim014_inanimate_boats_2.png	face_5_upper	NaN	0	0	0	448.143329506333	448.243330164638	0.100000658305362
462303	100	1880	3	left+right	0	152	10	-1	44	3	9	tool_6_lower	stim004_animate_fish_4.png	NaN	0	0	0	448.343313024845	448.443294909783	0.0999818849377334
462503	100	1881	3	left+right	0	153	10	-1	5	40	9	stim006_animate_bird_2.png	tree_5_lower	NaN	0	0	0	448.54332872614	448.643332310137	0.100003583997022
462703	100	1882	3	left+right	0	154	10	-1	7	25	9	stim008_animate_bird_4.png	fish_2_lower_it	NaN	0	0	0	448.743346134142	448.843340697233	0.0999945630901493
462903	100	1883	3	left+right	0	155	10	-1	43	15	9	tree_8_upper_it	stim016_inanimate_boats_4.png	NaN	0	0	0	448.94334135548	449.043344208039	0.100002852559555
463103	100	1884	3	left+right	0	156	10	-1	26	18	9	fish_3_upper	stim019_inanimate_tree_3.png	NaN	0	0	0	449.143354374915	449.243378195097	0.100023820181377
463303	100	1885	3	left+right	0	157	10	-1	17	21	9	stim018_inanimate_tree_2.png	stim022_inanimate_tools_2.png	NaN	0	0	0	449.343361786741	449.443348547851	0.0999867611099035
463503	100	1886	3	left+right	0	158	10	-1	38	35	9	boat_6_upper	face_6_upper_it	NaN	0	0	0	449.543369686173	449.643353521591	0.099983835418243
463703	100	1887	3	left+right	0	159	10	-1	4	15	9	stim005_animate_bird_1.png	stim016_inanimate_boats_4.png	NaN	0	0	0	449.743362225592	449.843369954324	0.100007728731725
463903	100	1888	3	left+right	0	160	10	-1	0	28	9	stim001_animate_fish_1.png	bird_2_lower	NaN	0	0	0	449.943345256441	450.043376634712	0.100031378271524
464103	100	1889	3	left+right	0	161	10	-1	6	16	9	stim007_animate_bird_3.png	stim017_inanimate_tree_1.png	NaN	0	0	0	450.143385338713	450.243376000843	0.0999906621291302
464303	100	1890	3	left+right	0	162	10	-1	38	18	9	boat_6_upper	stim019_inanimate_tree_3.png	NaN	0	0	0	450.343408841989	450.443407305982	0.0999984639929608
464503	100	1891	3	left+right	0	163	10	-1	39	30	9	boat_7_upper_it	bird_4_upper	NaN	0	0	0	450.543387728045	450.643395456835	0.100007728789933
464703	100	1892	3	left+right	0	164	10	-1	20	32	9	stim021_inanimate_tools_1.png	face_3_lower	NaN	0	0	0	450.743393676996	450.843392140989	0.0999984639929608
464903	100	1893	3	left+right	0	165	10	-1	28	34	9	bird_2_lower	face_5_upper	NaN	0	0	0	450.943396456423	451.043405160424	0.100008704001084
465103	100	1894	3	left+right	0	166	10	-1	45	38	9	tool_7_lower_it	boat_6_upper	NaN	0	0	0	451.143406062562	451.243404770328	0.0999987077666447
465303	100	1895	3	left+right	0	167	10	-1	0	22	9	stim001_animate_fish_1.png	stim023_inanimate_tools_3.png	NaN	0	0	0	451.343410792411	451.443393652618	0.099982860207092
465503	100	1896	3	left+right	0	168	10	-1	11	24	9	stim012_animate_face_4.png	fish_1_lower	NaN	0	0	0	451.543423811847	451.643418131105	0.0999943192582577
465703	100	1897	3	left+right	0	169	10	-1	4	47	9	stim005_animate_bird_1.png	tool_9_upper_it	NaN	0	0	0	451.743425616063	451.843420666701	0.0999950506375171
465903	100	1898	3	left+right	0	170	10	-1	45	13	9	tool_7_lower_it	stim014_inanimate_boats_2.png	NaN	0	0	0	451.94341035356	452.043426371878	0.100016018317547
466103	100	1899	3	left+right	0	171	10	-1	10	21	9	stim011_animate_face_3.png	stim022_inanimate_tools_2.png	NaN	0	0	0	452.143423372996	452.243429151305	0.100005778309423
466303	100	1900	3	left+right	0	172	10	-1	7	27	9	stim008_animate_bird_4.png	fish_4_upper_it	NaN	0	0	0	452.343435173389	452.443434856425	0.0999996830360033
466503	100	1901	3	left+right	0	173	10	-1	45	12	9	tool_7_lower_it	stim013_inanimate_boats_1.png	NaN	0	0	0	452.543446486176	452.643433247285	0.0999867611099035
466703	100	1902	3	left+right	0	174	10	-1	25	41	9	fish_2_lower_it	tree_6_lower_it	NaN	0	0	0	452.743446583685	452.843442853366	0.0999962696805596
466903	100	1903	3	left+right	0	175	10	-1	4	18	9	stim005_animate_bird_1.png	stim019_inanimate_tree_3.png	NaN	0	0	0	452.943451313593	453.043449046148	0.0999977325554937
467103	100	1904	3	left+right	0	176	10	-1	36	40	9	boat_4_lower	tree_5_lower	NaN	0	0	0	453.143458481587	453.243457189412	0.0999987078248523
467303	100	1905	3	left+right	0	177	10	-1	2	7	9	stim003_animate_fish_3.png	stim008_animate_bird_4.png	NaN	0	0	0	453.343457847659	453.44344582787	0.0999879802111536
467503	100	1906	3	left+right	NaN	178	10	-1	4	9	9	stim005_animate_bird_1.png	stim010_animate_face_2.png	NaN	0	0	0	453.54346672236	453.643750199641	0.100283477280755
467703	100	1907	3	left+right	0	179	10	-1	46	6	9	tool_8_upper	stim007_animate_bird_3.png	NaN	0	0	0	453.743476816046	453.843465527694	0.0999887116486207
467903	100	1908	3	left+right	0	180	10	-1	38	37	9	boat_6_upper	boat_5_lower_it	NaN	0	0	0	453.943481058348	454.043479034735	0.0999979763873853
468103	100	1909	3	left+right	0	181	10	-1	9	10	9	stim010_animate_face_2.png	stim011_animate_face_3.png	NaN	0	0	0	454.143484081549	454.243488640815	0.100004559266381
468303	100	1910	3	left+right	0	182	10	-1	3	26	9	stim004_animate_fish_4.png	fish_3_upper	NaN	0	0	0	454.343435173389	454.443482399278	0.100047225889284
468503	100	1911	3	left+right	0	183	10	-1	46	44	9	tool_8_upper	tool_6_lower	NaN	0	0	0	454.543496467115	454.643499319674	0.100002852559555
468703	100	1912	3	left+right	0	184	10	-1	31	25	9	bird_5_upper_it	fish_2_lower_it	NaN	0	0	0	454.743498515105	454.843499417184	0.100000902079046
468903	100	1913	3	left+right	0	185	10	-1	26	46	9	fish_3_upper	tool_8_upper	NaN	0	0	0	454.943504220224	455.043511705182	0.100007484958041
469103	100	1914	3	left+right	0	186	10	-1	38	34	9	boat_6_upper	face_5_upper	NaN	0	0	0	455.143509193964	455.243509120832	0.0999999268678948
469303	100	1915	3	left+right	0	187	10	-1	19	40	9	stim020_inanimate_tree_4.png	tree_5_lower	NaN	0	0	0	455.343507584825	455.443506536423	0.0999989515985362
469503	100	1916	3	left+right	0	188	10	-1	23	17	9	stim024_inanimate_tools_4.png	stim018_inanimate_tree_2.png	NaN	0	0	0	455.543513289944	455.643523944425	0.100010654481594
469703	100	1917	3	left+right	0	189	10	-1	12	47	9	stim013_inanimate_boats_1.png	tool_9_upper_it	NaN	0	0	0	455.743511193199	455.843527942896	0.100016749696806
469903	100	1918	3	left+right	0	190	10	-1	43	17	9	tree_8_upper_it	stim018_inanimate_tree_2.png	NaN	0	0	0	455.943538109772	456.043524139503	0.0999860297306441
470103	100	1919	3	left+right	0	191	10	-1	25	33	9	fish_2_lower_it	face_4_lower_it	NaN	0	0	0	456.143537963449	456.243546911282	0.100008947832976
483503	100	1920	2	left-right	0	0	4	-1	5	-1	10	stim006_animate_bird_2.png		NaN	0	0	0	469.543896070856	469.643893559638	0.0999974887818098
483703	100	1921	2	left-right	0	1	4	-1	-1	11	10		stim012_animate_face_4.png	NaN	0	0	0	469.743886172189	469.843890000018	0.100003827828914
483904	100	1922	2	left-right	0	2	4	-1	40	-1	10	tree_5_lower		NaN	0	0	0	469.943896997313	470.04391301563	0.100016018317547
484104	100	1923	2	left-right	0	3	4	-1	-1	18	10		stim019_inanimate_tree_3.png	NaN	0	0	0	470.143914892979	470.243915551226	0.100000658247154
484304	100	1924	2	left-right	0	4	4	-1	-1	9	10		stim010_animate_face_2.png	NaN	0	0	0	470.343914746656	470.443918330653	0.100003583997022
484504	100	1925	2	left-right	0	5	4	-1	3	-1	10	stim004_animate_fish_4.png		NaN	0	0	0	470.543925328006	470.643924279604	0.0999989515985362
484704	100	1926	2	left-right	0	6	4	-1	-1	25	10		fish_2_lower_it	NaN	0	0	0	470.743927375996	470.843930716161	0.100003340165131
484904	100	1927	2	left-right	0	7	4	-1	7	-1	10	stim008_animate_bird_4.png		NaN	0	0	0	470.943916989723	471.043938127987	0.100021138263401
485104	100	1928	2	left-right	0	8	4	-1	-1	20	10		stim021_inanimate_tools_1.png	NaN	0	0	0	471.143935372937	471.24393115507	0.0999957821331918
485304	100	1929	2	left-right	0	9	4	-1	11	-1	10	stim012_animate_face_4.png		NaN	0	0	0	471.34393498284	471.443941004924	0.100006022083107
485504	100	1930	2	left-right	0	10	4	-1	15	-1	10	stim016_inanimate_boats_4.png		NaN	0	0	0	471.543941907061	471.643940858659	0.0999989515985362
485704	100	1931	2	left-right	0	11	4	-1	-1	39	10		boat_7_upper_it	NaN	0	0	0	471.743942492176	471.843945100962	0.100002608785871
485904	100	1932	2	left-right	0	12	4	-1	-1	3	10		stim004_animate_fish_4.png	NaN	0	0	0	471.943950879213	472.04394983087	0.0999989516567439
486104	100	1933	2	left-right	0	13	4	-1	43	-1	10	tree_8_upper_it		NaN	0	0	0	472.143958291039	472.243956755032	0.0999984639929608
486304	100	1934	2	left-right	0	14	4	-1	-1	22	10		stim023_inanimate_tools_3.png	NaN	0	0	0	472.343960095255	472.443964410631	0.100004315376282
486504	100	1935	2	left-right	0	15	4	-1	47	-1	10	tool_9_upper_it		NaN	0	0	0	472.543966531812	472.64396840916	0.100001877348404
486704	100	1936	2	left-right	0	16	4	-1	36	-1	10	boat_4_lower		NaN	0	0	0	472.743980526458	472.843980697158	0.100000170699786
486904	100	1937	2	left-right	0	17	4	-1	-1	21	10		stim022_inanimate_tools_2.png	NaN	0	0	0	472.943977698276	473.04397811275	0.10000041447347
487104	100	1938	2	left-right	0	18	4	-1	-1	24	10		fish_1_lower	NaN	0	0	0	473.143987304356	473.243982598826	0.0999952944694087
487304	100	1939	2	left-right	0	19	4	-1	45	-1	10	tool_7_lower_it		NaN	0	0	0	473.343993740913	473.443993180175	0.0999994392623194
487504	100	1940	2	left-right	0	20	4	-1	13	-1	10	stim014_inanimate_boats_2.png		NaN	0	0	0	473.543955316592	473.643994009122	0.100038692529779
487704	100	1941	2	left-right	0	21	4	-1	-1	32	10		face_3_lower	NaN	0	0	0	473.744002225518	473.844000689511	0.0999984639929608
487904	100	1942	2	left-right	0	22	4	-1	-1	40	10		tree_5_lower	NaN	0	0	0	473.94400451734	474.044003225106	0.0999987077666447
488104	100	1943	2	left-right	NaN	23	4	-1	9	-1	10	stim010_animate_face_2.png		NaN	0	0	0	474.144016561506	474.24401136837	0.0999948068638332
488304	100	1944	2	left-right	0	24	4	-1	24	-1	10	fish_1_lower		NaN	0	0	0	474.344014952367	474.444021705887	0.100006753520574
488504	100	1945	2	left-right	0	25	4	-1	-1	23	10		stim024_inanimate_tools_4.png	NaN	1	0.392330435977783	1	474.544019682275	474.64402497292	0.10000529064564
488704	100	1946	2	left-right	0	26	4	-1	2	-1	10	stim003_animate_fish_3.png		NaN	0	0	0	474.744025631226	474.844029215223	0.100003583997022
488904	100	1947	2	left-right	0	27	4	-1	-1	37	10		boat_5_lower_it	NaN	0	0	0	474.944032555388	475.044033213693	0.100000658305362
489104	100	1948	2	left-right	0	28	4	-1	-1	2	10		stim003_animate_fish_3.png	NaN	0	0	0	475.144041430089	475.244037212164	0.0999957820749842
489304	100	1949	2	left-right	0	29	4	-1	30	-1	10	bird_4_upper		NaN	0	0	0	475.344042990473	475.444052913517	0.100009923044126
489504	100	1950	2	left-right	0	30	4	-1	-1	29	10		bird_3_lower_it	NaN	0	0	0	475.544052108948	475.644051060546	0.0999989515985362
489704	100	1951	2	left-right	0	31	4	-1	14	-1	10	stim015_inanimate_boats_3.png		NaN	0	0	0	475.744035383628	475.844052377099	0.10001699347049
489904	100	1952	2	left-right	0	32	4	-1	46	-1	10	tool_8_upper		NaN	0	0	0	475.944058155408	476.044057107007	0.0999989515985362
490104	100	1953	2	left-right	0	33	4	-1	-1	30	10		bird_4_upper	NaN	0	0	0	476.144062153879	476.244069151231	0.100006997352466
490304	100	1954	2	left-right	0	34	4	-1	31	-1	10	bird_5_upper_it		NaN	0	0	0	476.344069565705	476.444069980178	0.10000041447347
490504	100	1955	2	left-right	0	35	4	-1	-1	6	10		stim007_animate_bird_3.png	NaN	0	0	0	476.544073808007	476.644074466254	0.100000658247154
490704	100	1956	2	left-right	0	36	4	-1	4	-1	10	stim005_animate_bird_1.png		NaN	0	0	0	476.744080732169	476.84407895233	0.0999982201610692
490904	100	1957	2	left-right	0	37	4	-1	-1	47	10		tool_9_upper_it	NaN	0	0	0	476.944085462077	477.044088802242	0.100003340165131
491104	100	1958	2	left-right	0	38	4	-1	17	-1	10	stim018_inanimate_tree_2.png		NaN	0	0	0	477.144089948153	477.2440964579	0.100006509746891
491304	100	1959	2	left-right	0	39	4	-1	-1	36	10		boat_4_lower	NaN	0	0	0	477.344095897104	477.444113134465	0.100017237360589
491504	100	1960	2	left-right	0	40	4	-1	39	-1	10	boat_7_upper_it		NaN	0	0	0	477.544115255587	477.644105673884	0.0999904182972386
491704	100	1961	2	left-right	0	41	4	-1	-1	27	10		fish_4_upper_it	NaN	0	0	0	477.744118278846	477.844121375238	0.100003096391447
491904	100	1962	2	left-right	0	42	4	-1	-1	38	10		boat_6_upper	NaN	0	0	0	477.944153972552	478.044131956529	0.0999779839767143
492104	100	1963	2	left-right	0	43	4	-1	1	-1	10	stim002_animate_fish_2.png		NaN	0	0	0	478.144129689143	478.244124983612	0.0999952944694087
492304	100	1964	2	left-right	0	44	4	-1	6	-1	10	stim007_animate_bird_3.png		NaN	0	0	0	478.344131980906	478.44413532113	0.100003340223338
492504	100	1965	2	left-right	0	45	4	-1	-1	10	10		stim011_animate_face_3.png	NaN	0	0	0	478.544134760334	478.644137856725	0.100003096391447
492704	100	1966	2	left-right	0	46	4	-1	28	-1	10	bird_2_lower		NaN	0	0	0	478.744150949293	478.844147950469	0.0999970011762343
492904	100	1967	2	left-right	0	47	4	-1	-1	4	10		stim005_animate_bird_1.png	NaN	0	0	0	478.944145926798	479.044147560373	0.10000163357472
493104	100	1968	2	left-right	0	48	4	-1	33	-1	10	face_4_lower_it		NaN	0	0	0	479.144151388144	479.244138149312	0.0999867611681111
493304	100	1969	2	left-right	0	49	4	-1	-1	26	10		fish_3_upper	NaN	0	0	0	479.344161481888	479.444160433486	0.0999989515985362
493504	100	1970	2	left-right	0	50	4	-1	44	-1	10	tool_6_lower		NaN	0	0	0	479.544161579397	479.644164919562	0.100003340165131
493704	100	1971	2	left-right	0	51	4	-1	-1	7	10		stim008_animate_bird_4.png	NaN	0	0	0	479.744166553137	479.844156971376	0.099990418239031
493904	100	1972	2	left-right	0	52	4	-1	38	-1	10	boat_6_upper		NaN	0	0	0	479.944182254432	480.044167308894	0.0999850544612855
494104	100	1973	2	left-right	0	53	4	-1	-1	42	10		tree_7_upper	NaN	0	0	0	480.144173331035	480.244177890243	0.100004559208173
494304	100	1974	2	left-right	0	54	4	-1	19	-1	10	stim020_inanimate_tree_4.png		NaN	0	0	0	480.344184643764	480.444189690636	0.100005046871956
494504	100	1975	2	left-right	0	55	4	-1	-1	1	10		stim002_animate_fish_2.png	NaN	0	0	0	480.544179865101	480.644191738626	0.100011873524636
